AÑO;MES;ID;TIPOEDIFICIO;EDIFICIO;DIRECCION;DISTRITO;CÓDIGO DISTRITO;BARRIO;CÓDIGO BARRIO;COORDENADA-X;COORDENADA-Y;LONGITUD;LATITUD;SENSOR;TIPO;CLASE;GRUPO;UNIDADES;CONSUMO
2021;8;1933;Centros deportivos;CDM La Elipa;CALLE ALCALDE GARRIDO JUARISTI, 17 28030 MADRID;MORATALAZ;14;MEDIA LEGUA;144;444343,25;4474045,26;-3.6548487612407725;40.414668189563315;Gas Futbol+Gas Frontón-Pabellón-Béisbol;Procesado;Gas;;kvarh;442,7
2021;8;1771;Centros deportivos;CDM La Masó;CALLE MASO, 80 (C/V VENTISQUERO DE LA CONDESA) 28034 MADRID;FUENCARRAL - EL PARDO;8;MIRASIERRA;87;439374,53;4481857,03;-3.7153208255768;40.4851944115249;AMCDMLAMASO_GeneralBT;Externo;Energía activa;Activa Interruptor Gral;kWh;79307
2021;8;1771;Centros deportivos;CDM La Masó;CALLE MASO, 80 (C/V VENTISQUERO DE LA CONDESA) 28034 MADRID;FUENCARRAL - EL PARDO;8;MIRASIERRA;87;439374,53;4481857,03;-3.7153208255768;40.4851944115249;AMCDMLAMASO_GeneralBT;Externo;Energía Reactiva;Reactiva tarifa 3.1A;kvarh;187
2021;8;1771;Centros deportivos;CDM La Masó;CALLE MASO, 80 (C/V VENTISQUERO DE LA CONDESA) 28034 MADRID;FUENCARRAL - EL PARDO;8;MIRASIERRA;87;439374,53;4481857,03;-3.7153208255768;40.4851944115249;AMCDMLAMASO_Gas;Externo;Gas;;kvarh;0
2021;8;1935;Centros deportivos;CDM La Mina;CALLE  MONSEÑOR OSCAR ROMERO,  41  28025  MADRID;CARABANCHEL;11;VISTA ALEGRE;114;436594,28;4470496,05;-3.7467549471754307;40.382255413146034;AMCDMLAMINA_Electricidad_General;Externo;Energía activa;;kWh;58974,8
2021;8;1935;Centros deportivos;CDM La Mina;CALLE  MONSEÑOR OSCAR ROMERO,  41  28025  MADRID;CARABANCHEL;11;VISTA ALEGRE;114;436594,28;4470496,05;-3.7467549471754307;40.382255413146034;AMCDMLAMINA_Electricidad_General;Externo;Energía Reactiva;;kvarh;37004
2021;8;1937;Centros deportivos;CDM Luis Aragonés;CALLE EL PROVENCIO, 20 28043 MADRID;HORTALEZA;16;CANILLAS;163;446721,93;4479594,57;-3.62783298581013;40.46547736811336;AMCDMLARAGONESVERANO_Interruptor_General;Externo;Energía activa;Activa Interruptor Gral;kWh;43233
2021;8;1937;Centros deportivos;CDM Luis Aragonés;CALLE EL PROVENCIO, 20 28043 MADRID;HORTALEZA;16;CANILLAS;163;446721,93;4479594,57;-3.62783298581013;40.46547736811336;AMCDMLARAGONESVERANO_Interruptor_General;Externo;Energía Reactiva;Reactiva tarifa 3.1A;kvarh;16266
2021;8;1937;Centros deportivos;CDM Luis Aragonés;CALLE EL PROVENCIO, 20 28043 MADRID;HORTALEZA;16;CANILLAS;163;446721,93;4479594,57;-3.62783298581013;40.46547736811336;AMCDMLARAGONESVERANO_Gas_General;Externo;Gas;;kvarh;180,3
2021;8;0;Centros deportivos;CDM Margot Molés - Vicálvaro;PASEO  POLIDEPORTIVO,  3  28032  MADRID;VICALVARO;19;CASCO HISTORICO DE VICALVARO;191;448809,45;4473340,31;-3.6024320109550114;40.40927578809022;AMCDMVICALVARO_Electricidad_General;Externo;Energía activa;;kWh;26269,8
2021;8;0;Centros deportivos;CDM Margot Molés - Vicálvaro;PASEO  POLIDEPORTIVO,  3  28032  MADRID;VICALVARO;19;CASCO HISTORICO DE VICALVARO;191;448809,45;4473340,31;-3.6024320109550114;40.40927578809022;AMCDMVICALVARO_Electricidad_General;Externo;Energía Reactiva;;kvarh;3174,7
2021;8;0;Centros deportivos;CDM María Jesús Rosa;AVENIDA  MONFORTE DE LEMOS,  38  28029  MADRID;FUENCARRAL - EL PARDO;8;PILAR;84;438096,2;4482093,07;-3.7089994931940193;40.47902750223984;AMCDMMJESUSROSA_Electricidad_General;Externo;Energía activa;;kWh;191230,8
2021;8;0;Centros deportivos;CDM María Jesús Rosa;AVENIDA  MONFORTE DE LEMOS,  38  28029  MADRID;FUENCARRAL - EL PARDO;8;PILAR;84;438096,2;4482093,07;-3.7089994931940193;40.47902750223984;AMCDMMJESUSROSA_Electricidad_General;Externo;Energía Reactiva;;kvarh;43509,1
2021;8;0;Centros deportivos;CDM María Jesús Rosa;AVENIDA  MONFORTE DE LEMOS,  38  28029  MADRID;FUENCARRAL - EL PARDO;8;PILAR;84;438096,2;4482093,07;-3.7089994931940193;40.47902750223984;AMCDMMJESUSROSA_Gas_General;Externo;Gas;;kvarh;0
2021;8;848;Centros deportivos;CDM Miguel Guillen Prim;CALLE FUENTIDUEÑA, 6 (ESQUINA CALLE PUERTO PORZUNA) 28031 MADRID;VILLA DE VALLECAS;18;CASCO HISTORICO DE VALLECAS;181;447071,57;4469415,94;-3.62204226308822;40.3737715570246;AMCDMMGUILLENPRIMCGBT_Electricidad_General;Externo;Energía activa;;kWh;61,5
2021;8;848;Centros deportivos;CDM Miguel Guillen Prim;CALLE FUENTIDUEÑA, 6 (ESQUINA CALLE PUERTO PORZUNA) 28031 MADRID;VILLA DE VALLECAS;18;CASCO HISTORICO DE VALLECAS;181;447071,57;4469415,94;-3.62204226308822;40.3737715570246;AMCDMMGUILLENPRIMCGBT_Electricidad_General;Externo;Energía Reactiva;;kvarh;13,2
2021;8;844;Centros deportivos;CDM Orcasitas;AVENIDA RAFAELA YBARRA, 52 28026 MADRID;USERA;12;ZOFIO;126;439493,02;4469717,28;-3.7127673625946;40.3758429603234;General BT CT-Oficinas+General BT CT-Verano;Procesado;Energía activa;;kWh;21254
2021;8;1114;Centros deportivos;CDM Plata y Castañar;PASEO PLATA Y CASTAÑAR, 7 28021 MADRID;VILLAVERDE;17;VILLAVERDE ALTO - CASCO HISTORICO DE VILLAVERDE;171;439027,11;4466911,16;-3.7170958691991935;40.35076438371904;AMCDMPLATYCAST_CT_General;Externo;Energía activa;;kWh;46070
2021;8;1114;Centros deportivos;CDM Plata y Castañar;PASEO PLATA Y CASTAÑAR, 7 28021 MADRID;VILLAVERDE;17;VILLAVERDE ALTO - CASCO HISTORICO DE VILLAVERDE;171;439027,11;4466911,16;-3.7170958691991935;40.35076438371904;AMCDMPLATYCAST_CT_General;Externo;Energía Reactiva;;kvarh;3694,9
2021;8;1114;Centros deportivos;CDM Plata y Castañar;PASEO PLATA Y CASTAÑAR, 7 28021 MADRID;VILLAVERDE;17;VILLAVERDE ALTO - CASCO HISTORICO DE VILLAVERDE;171;439027,11;4466911,16;-3.7170958691991935;40.35076438371904;AMCDMPLATYCAST_Gas_Piscina;Externo;Gas;;kvarh;0
2021;8;1941;Centros deportivos;CDM Playa Victoria;CALLE HIERBABUENA, 2 28039 MADRID;TETUAN;6;BERRUGUETE;66;440472,29;4478976,84;-3.7016309815462454;40.459185470607935;AMCDMPVICTORIA_Interruptor_General;Externo;Energía activa;Activa Interruptor Gral;kWh;15273
2021;8;1941;Centros deportivos;CDM Playa Victoria;CALLE HIERBABUENA, 2 28039 MADRID;TETUAN;6;BERRUGUETE;66;440472,29;4478976,84;-3.7016309815462454;40.459185470607935;AMCDMPVICTORIA_Interruptor_General;Externo;Energía Reactiva;Reactiva tarifa 3.0A;kvarh;5284
2021;8;1941;Centros deportivos;CDM Playa Victoria;CALLE HIERBABUENA, 2 28039 MADRID;TETUAN;6;BERRUGUETE;66;440472,29;4478976,84;-3.7016309815462454;40.459185470607935;AMCDMPVICTORIA_Gas_General;Externo;Gas;;kvarh;2692,9
2021;8;1776;Centros deportivos;CDM Pradillo;CALLE PRADILLO, 33 28002 MADRID;CHAMARTIN;5;CIUDAD JARDIN;53;443049,03;4477864,71;-3.6715419600957575;40.449387821577496;AMCDMPRADILLOPISCINA_Elec_General;Externo;Energía activa;;kWh;11281,8
2021;8;1776;Centros deportivos;CDM Pradillo;CALLE PRADILLO, 33 28002 MADRID;CHAMARTIN;5;CIUDAD JARDIN;53;443049,03;4477864,71;-3.6715419600957575;40.449387821577496;AMCDMPRADILLOPISCINA_Elec_General;Externo;Energía Reactiva;;kvarh;0
2021;8;1776;Centros deportivos;CDM Pradillo;CALLE PRADILLO, 33 28002 MADRID;CHAMARTIN;5;CIUDAD JARDIN;53;443049,03;4477864,71;-3.6715419600957575;40.449387821577496;AMCDMPRADILLOPISCINA_Gas_Piscina+AMCDMPRADILLOPABELLON_Gas_Pabellon;Procesado;Gas;;kvarh;1907,2
2021;8;1889;Centros deportivos;CDM Pueblo Nuevo;CALLE FRANCISCO RIOJA, 14 28017 MADRID;CIUDAD LINEAL;15;PUEBLO NUEVO;152;445839,4;4475685,17;-3.6380132760089876;40.43014181400333;AMCDMPUEBLONUEVO_Interruptor_General;Externo;Energía activa;Activa Interruptor Gral;kWh;6027
2021;8;1889;Centros deportivos;CDM Pueblo Nuevo;CALLE FRANCISCO RIOJA, 14 28017 MADRID;CIUDAD LINEAL;15;PUEBLO NUEVO;152;445839,4;4475685,17;-3.6380132760089876;40.43014181400333;AMCDMPUEBLONUEVO_Interruptor_General;Externo;Energía Reactiva;Reactiva tarifa 3.0A;kvarh;2135
2021;8;1889;Centros deportivos;CDM Pueblo Nuevo;CALLE FRANCISCO RIOJA, 14 28017 MADRID;CIUDAD LINEAL;15;PUEBLO NUEVO;152;445839,4;4475685,17;-3.6380132760089876;40.43014181400333;AMCDMPUEBLONUEVO_Gas_general;Externo;Gas;;kvarh;57,9
2021;8;1571;Centros deportivos;CDM Raúl González;CALLE  BENIMAMET,  137  28021  MADRID;VILLAVERDE;17;SAN CRISTOBAL;172;441850,13;4466385,93;-3.6841840858141337;40.34593494202054;AMCDMRAULGONZALEZ_Electricidad_General;Externo;Energía activa;;kWh;9811,3
2021;8;1571;Centros deportivos;CDM Raúl González;CALLE  BENIMAMET,  137  28021  MADRID;VILLAVERDE;17;SAN CRISTOBAL;172;441850,13;4466385,93;-3.6841840858141337;40.34593494202054;AMCDMRAULGONZALEZ_Electricidad_General;Externo;Energía Reactiva;;kvarh;1717,3
2021;8;1571;Centros deportivos;CDM Raúl González;CALLE  BENIMAMET,  137  28021  MADRID;VILLAVERDE;17;SAN CRISTOBAL;172;441850,13;4466385,93;-3.6841840858141337;40.34593494202054;AMCDMRAULGONZALEZ_Gas_General;Externo;Gas;;kvarh;2266,1
2021;8;1541;Centros deportivos;CDM Samaranch;PASEO IMPERIAL, 20 28005 MADRID;ARGANZUELA;2;IMPERIAL;21;439121,92;4473233,91;-3.7174746394157;40.4074954036895;AMCDMSAMARANCH_General_BT;Externo;Energía activa;;kWh;26758,9
2021;8;1541;Centros deportivos;CDM Samaranch;PASEO IMPERIAL, 20 28005 MADRID;ARGANZUELA;2;IMPERIAL;21;439121,92;4473233,91;-3.7174746394157;40.4074954036895;AMCDMSAMARANCH_General_BT;Externo;Energía Reactiva;;kvarh;1726
2021;8;1541;Centros deportivos;CDM Samaranch;PASEO IMPERIAL, 20 28005 MADRID;ARGANZUELA;2;IMPERIAL;21;439121,92;4473233,91;-3.7174746394157;40.4074954036895;AMCDMSAMARANCH_Gas;Externo;Gas;;kvarh;1599
2021;8;1942;Centros deportivos;CDM San Blas;CALLE ARCOS DE JALON, 59 28037 MADRID;SAN BLAS - CANILLEJAS;20;HELLIN;202;448008,06;4475522,17;-3.6129409074783;40.4287119519523;acciona_sanblas;telemedida;Energía activa;;kWh;127408
2021;8;1942;Centros deportivos;CDM San Blas;CALLE ARCOS DE JALON, 59 28037 MADRID;SAN BLAS - CANILLEJAS;20;HELLIN;202;448008,06;4475522,17;-3.6129409074783;40.4287119519523;acciona_sanblas;telemedida;Energía Reactiva;;kvarh;44785
2021;8;1943;Centros deportivos;CDM San Cristóbal;PLAZA  PINAZO,  9  28021  MADRID;VILLAVERDE;17;SAN CRISTOBAL;172;441279,48;4466040,48;-3.6906881704736083;40.34303634869714;AMCDMSANCRISTOBAL_Electricidad_General;Externo;Energía activa;;kWh;871,9
2021;8;1943;Centros deportivos;CDM San Cristóbal;PLAZA  PINAZO,  9  28021  MADRID;VILLAVERDE;17;SAN CRISTOBAL;172;441279,48;4466040,48;-3.6906881704736083;40.34303634869714;AMCDMSANCRISTOBAL_Electricidad_General;Externo;Energía Reactiva;;kvarh;5,8
2021;8;1943;Centros deportivos;CDM San Cristóbal;PLAZA  PINAZO,  9  28021  MADRID;VILLAVERDE;17;SAN CRISTOBAL;172;441279,48;4466040,48;-3.6906881704736083;40.34303634869714;AMCDMSANCRISTOBAL_Gas_General;Externo;Gas;;kvarh;101,9
2021;8;1945;Centros deportivos;CDM San Juan Bautista;CALLE TREVIANA, 1 28043 MADRID;CIUDAD LINEAL;15;SAN JUAN BAUTISTA;156;444142,91;4477729,93;-3.657745672316187;40.44796198220766;AMCDMSANJUANBAUTISTA_Interruptor_General;Externo;Energía activa;Activa Interruptor Gral;kWh;3059
2021;8;1945;Centros deportivos;CDM San Juan Bautista;CALLE TREVIANA, 1 28043 MADRID;CIUDAD LINEAL;15;SAN JUAN BAUTISTA;156;444142,91;4477729,93;-3.657745672316187;40.44796198220766;AMCDMSANJUANBAUTISTA_Interruptor_General;Externo;Energía Reactiva;Reactiva tarifa 3.1A;kvarh;1452
2021;8;1945;Centros deportivos;CDM San Juan Bautista;CALLE TREVIANA, 1 28043 MADRID;CIUDAD LINEAL;15;SAN JUAN BAUTISTA;156;444142,91;4477729,93;-3.657745672316187;40.44796198220766;Gas Piscina+Gas Vestuarios y Oficina;Procesado;Gas;;kvarh;NO DATA
2021;8;1950;Centros deportivos;CDM Vicente del Bosque;AVENIDA MONFORTE DE LEMOS, 13 28029 MADRID;FUENCARRAL - EL PARDO;8;LA PAZ;85;441183,53;4481081,65;-3.6939060688019;40.4783396017234;acciona_vicentedelbosque;telemedida;Energía activa;;kWh;48562
2021;8;1950;Centros deportivos;CDM Vicente del Bosque;AVENIDA MONFORTE DE LEMOS, 13 28029 MADRID;FUENCARRAL - EL PARDO;8;LA PAZ;85;441183,53;4481081,65;-3.6939060688019;40.4783396017234;acciona_vicentedelbosque;telemedida;Energía Reactiva;;kvarh;23568
2021;8;1656;Centros deportivos;CDM Wilfred Agbonavbare - Alberto García;CALLE REGUERA DE TOMATEROS, 39B, 28053 MADRID;PUENTE DE VALLECAS;13;ENTREVIAS;131;444236,45;4469239,87;-3.6560976103843;40.37204305783915;AMCDMALBERTOG_Interruptor_General;Externo;Energía activa;;kWh;11844,9
2021;8;1656;Centros deportivos;CDM Wilfred Agbonavbare - Alberto García;CALLE REGUERA DE TOMATEROS, 39B, 28053 MADRID;PUENTE DE VALLECAS;13;ENTREVIAS;131;444236,45;4469239,87;-3.6560976103843;40.37204305783915;AMCDMALBERTOG_Interruptor_General;Externo;Energía Reactiva;;kvarh;0
2021;8;1656;Centros deportivos;CDM Wilfred Agbonavbare - Alberto García;CALLE REGUERA DE TOMATEROS, 39B, 28053 MADRID;PUENTE DE VALLECAS;13;ENTREVIAS;131;444236,45;4469239,87;-3.6560976103843;40.37204305783915;Gas Piscina y Pabellón+Gas Futbol;Procesado;Gas;;kvarh;1023,1
2021;8;658;Centros escolares;CEIP Bolivia;CALLE VILLAVALIENTE, 29 28011 MADRID;LATINA;10;LUCERO;103;436373,24;4473268,33;-3.7500195164933143;40.40760080843823;AMCEIPBOLIVIA_Electricidad_General;Externo;Energía activa;Activa Interruptor Gral;kWh;691,6
2021;8;658;Centros escolares;CEIP Bolivia;CALLE VILLAVALIENTE, 29 28011 MADRID;LATINA;10;LUCERO;103;436373,24;4473268,33;-3.7500195164933143;40.40760080843823;AMCEIPBOLIVIA_Electricidad_General;Externo;Energía Reactiva;Reactiva tarifa 3.0A;kvarh;0
2021;8;658;Centros escolares;CEIP Bolivia;CALLE VILLAVALIENTE, 29 28011 MADRID;LATINA;10;LUCERO;103;436373,24;4473268,33;-3.7500195164933143;40.40760080843823;AMCEIPBOLIVIA_Gas_General;Externo;Gas;;kvarh;0
2021;8;0;Centros escolares;CEIP Ciudad de Roma;CALLE  JUAN ESPLANDIU,  2  28007  MADRID;RETIRO;3;ESTRELLA;33;443513;4474063,01;-3.6649200299875795;40.415548981553435;AMCEIPCDEROMA_Electricidad_General;Externo;Energía activa;;kWh;NO DATA
2021;8;0;Centros escolares;CEIP Ciudad de Roma;CALLE  JUAN ESPLANDIU,  2  28007  MADRID;RETIRO;3;ESTRELLA;33;443513;4474063,01;-3.6649200299875795;40.415548981553435;AMCEIPCDEROMA_Electricidad_General;Externo;Energía Reactiva;;kvarh;NO DATA
2021;8;49;Centros escolares;CEIP Claudio Moyano;CALLE CEA BERMUDEZ, 26 28003 MADRID;CHAMBERI;7;VALLEHERMOSO;76;439884,49;4476723,65;-3.708257053283696;40.439115564429116;AMCPCMOYANO_Electricidad_General;Externo;Energía activa;Activa Interruptor Gral;kWh;1637,8
2021;8;49;Centros escolares;CEIP Claudio Moyano;CALLE CEA BERMUDEZ, 26 28003 MADRID;CHAMBERI;7;VALLEHERMOSO;76;439884,49;4476723,65;-3.708257053283696;40.439115564429116;AMCPCMOYANO_Electricidad_General;Externo;Energía Reactiva;Reactiva tarifa 3.0A;kvarh;0
2021;8;49;Centros escolares;CEIP Claudio Moyano;CALLE CEA BERMUDEZ, 26 28003 MADRID;CHAMBERI;7;VALLEHERMOSO;76;439884,49;4476723,65;-3.708257053283696;40.439115564429116;AMCPCMOYANO_Gas;Externo;Gas;;kvarh;0
2021;8;278;Centros escolares;CEIP Concepción Arenal;CALLE ANTONIO LOPEZ, 1 28019 MADRID;CARABANCHEL;11;COMILLAS;111;439319,32;4472127,86;-3.7110683133563716;40.39824381077428;AMCPCONARENAL_Electricidad_General;Externo;Energía activa;Activa Interruptor Gral;kWh;2396
2021;8;278;Centros escolares;CEIP Concepción Arenal;CALLE ANTONIO LOPEZ, 1 28019 MADRID;CARABANCHEL;11;COMILLAS;111;439319,32;4472127,86;-3.7110683133563716;40.39824381077428;AMCPCONARENAL_Electricidad_General;Externo;Energía Reactiva;Reactiva tarifa 3.0A;kvarh;14
2021;8;278;Centros escolares;CEIP Concepción Arenal;CALLE ANTONIO LOPEZ, 1 28019 MADRID;CARABANCHEL;11;COMILLAS;111;439319,32;4472127,86;-3.7110683133563716;40.39824381077428;AMCPCONARENAL_Gas;Externo;Gas;;kvarh;0
2021;8;0;Centros escolares;CEIP Cristóbal Colón;CARRETERA  CARABANCHEL A VILLAVERDE,  109  28041  MADRID;VILLAVERDE;17;VILLAVERDE ALTO - CASCO HISTORICO DE VILLAVERDE;171;440036,98;4466877,72;-3.70609301518351;40.3503019793529;AMCEIPCCOLON_Elect_General_Colegio;Externo;Energía activa;;kWh;1569
2021;8;0;Centros escolares;CEIP Cristóbal Colón;CARRETERA  CARABANCHEL A VILLAVERDE,  109  28041  MADRID;VILLAVERDE;17;VILLAVERDE ALTO - CASCO HISTORICO DE VILLAVERDE;171;440036,98;4466877,72;-3.70609301518351;40.3503019793529;AMCEIPCCOLON_Elect_General_Colegio;Externo;Energía Reactiva;;kvarh;0
2021;8;0;Centros escolares;CEIP Cristóbal Colón;CARRETERA  CARABANCHEL A VILLAVERDE,  109  28041  MADRID;VILLAVERDE;17;VILLAVERDE ALTO - CASCO HISTORICO DE VILLAVERDE;171;440036,98;4466877,72;-3.70609301518351;40.3503019793529;AMCEIPCCOLON_Gas_General_Colegio;Externo;Gas;;kvarh;0
2021;8;0;Centros escolares;CEIP Escuelas Aguirre;CALLE  PIO BAROJA,  4  28009  MADRID;RETIRO;3;NIÑO JESUS;36;442760,98;4473981,89;-3.67465694323403;40.4144917901955;AMCEIPESCAGUIRRE_Electricidad_General;Externo;Energía activa;;kWh;426,3
2021;8;0;Centros escolares;CEIP Escuelas Aguirre;CALLE  PIO BAROJA,  4  28009  MADRID;RETIRO;3;NIÑO JESUS;36;442760,98;4473981,89;-3.67465694323403;40.4144917901955;AMCEIPESCAGUIRRE_Electricidad_General;Externo;Energía Reactiva;;kvarh;207,4
2021;8;0;Centros escolares;CEIP Fernando el Católico;CALLE  FERNANDO EL CATOLICO,  16  28015  MADRID;CHAMBERI;7;ARAPILES;72;439856,85;4476179,25;-3.70909241205986;40.4340817975365;AMCEIPFELCATOLICO_Electricidad_General;Externo;Energía activa;;kWh;2573,7
2021;8;0;Centros escolares;CEIP Fernando el Católico;CALLE  FERNANDO EL CATOLICO,  16  28015  MADRID;CHAMBERI;7;ARAPILES;72;439856,85;4476179,25;-3.70909241205986;40.4340817975365;AMCEIPFELCATOLICO_Electricidad_General;Externo;Energía Reactiva;;kvarh;328,4
2021;8;582;Centros escolares;CEIP Isaac Peral;GLORIETA RUFINO NOVALVOS, 5 28025 MADRID;CARABANCHEL;11;PUERTA BONITA;115;437967,83;4470923,83;-3.729999509109673;40.38645824863816;AMCEIPISAACPERAL_Electricidad_General;Externo;Energía activa;Activa Interruptor Gral;kWh;1262,2
2021;8;582;Centros escolares;CEIP Isaac Peral;GLORIETA RUFINO NOVALVOS, 5 28025 MADRID;CARABANCHEL;11;PUERTA BONITA;115;437967,83;4470923,83;-3.729999509109673;40.38645824863816;AMCEIPISAACPERAL_Electricidad_General;Externo;Energía Reactiva;Reactiva tarifa 3.0A;kvarh;0,9
2021;8;582;Centros escolares;CEIP Isaac Peral;GLORIETA RUFINO NOVALVOS, 5 28025 MADRID;CARABANCHEL;11;PUERTA BONITA;115;437967,83;4470923,83;-3.729999509109673;40.38645824863816;Gas Pabellón Patio+Gas General;Procesado;Gas;;kvarh;0
2021;8;0;Centros escolares;CEIP José Calvo Sotelo;AVENIDA  CIUDAD DE BARCELONA,  83  28007  MADRID;RETIRO;3;ADELFAS;32;442848,27;4472465,91;-3.6723618998787435;40.40111204454797;AMCEIPJCALVOSOTELO_Electricidad_General;Externo;Energía activa;;kWh;1823,1
2021;8;0;Centros escolares;CEIP José Calvo Sotelo;AVENIDA  CIUDAD DE BARCELONA,  83  28007  MADRID;RETIRO;3;ADELFAS;32;442848,27;4472465,91;-3.6723618998787435;40.40111204454797;AMCEIPJCALVOSOTELO_Electricidad_General;Externo;Energía Reactiva;;kvarh;346,8
2021;8;1028;Centros escolares;CEIP Madroño;CALLE LAS MARISMAS, 14 28038 MADRID;PUENTE DE VALLECAS;13;NUMANCIA;136;444386,73;4472608,31;-3.6547868183395873;40.402312403210814;AMCPMADRONO_Electricidad_General;Externo;Energía activa;Activa Interruptor Gral;kWh;1518,2
2021;8;1028;Centros escolares;CEIP Madroño;CALLE LAS MARISMAS, 14 28038 MADRID;PUENTE DE VALLECAS;13;NUMANCIA;136;444386,73;4472608,31;-3.6547868183395873;40.402312403210814;AMCPMADRONO_Electricidad_General;Externo;Energía Reactiva;Reactiva tarifa 3.0A;kvarh;2,7
2021;8;1028;Centros escolares;CEIP Madroño;CALLE LAS MARISMAS, 14 28038 MADRID;PUENTE DE VALLECAS;13;NUMANCIA;136;444386,73;4472608,31;-3.6547868183395873;40.402312403210814;AMCPMADRONO_Gas;Externo;Gas;;kvarh;0
2021;8;116;Centros escolares;CEIP Ntra Sra de la Paloma;CALLE TABERNILLAS, 2 28005 MADRID;CENTRO;1;PALACIO;11;439642,7;4473629,39;-3.7106372993064745;40.411427160112815;AMCPPALOMA_Electricidad_General;Externo;Energía activa;Activa Interruptor Gral;kWh;3528,5
2021;8;116;Centros escolares;CEIP Ntra Sra de la Paloma;CALLE TABERNILLAS, 2 28005 MADRID;CENTRO;1;PALACIO;11;439642,7;4473629,39;-3.7106372993064745;40.411427160112815;AMCPPALOMA_Electricidad_General;Externo;Energía Reactiva;Reactiva tarifa 3.0A;kvarh;0,3
2021;8;116;Centros escolares;CEIP Ntra Sra de la Paloma;CALLE TABERNILLAS, 2 28005 MADRID;CENTRO;1;PALACIO;11;439642,7;4473629,39;-3.7106372993064745;40.411427160112815;AMCPPALOMA_Gas;Externo;Gas;;kvarh;78,9
2021;8;167;Centros escolares;CEIP Ntra Sra Fuencisla;CALLE TOMELLOSO, 39 28026 MADRID;USERA;12;ALMENDRALES;124;440745,01;4470201,39;-3.6972821974614196;40.380523117574946;AMCPFUENCISLA_Electricidad_General;Externo;Energía activa;Activa Interruptor Gral;kWh;1887,3
2021;8;167;Centros escolares;CEIP Ntra Sra Fuencisla;CALLE TOMELLOSO, 39 28026 MADRID;USERA;12;ALMENDRALES;124;440745,01;4470201,39;-3.6972821974614196;40.380523117574946;AMCPFUENCISLA_Electricidad_General;Externo;Energía Reactiva;Reactiva tarifa 3.0A;kvarh;0
2021;8;167;Centros escolares;CEIP Ntra Sra Fuencisla;CALLE TOMELLOSO, 39 28026 MADRID;USERA;12;ALMENDRALES;124;440745,01;4470201,39;-3.6972821974614196;40.380523117574946;AMCPFUENCISLA_Gas_General;Externo;Gas;;kvarh;0
2021;8;342;Centros escolares;CEIP Patriarca Obispo Elio Garay;CALLE  LOPEZ DE HOYOS,  40  28006  MADRID;CHAMARTIN;5;EL VISO;51;442191,39;4476785,64;-3.6775271587200176;40.44124810405872;AMCEIPPOBISPOEGARAY_Electricidad_General;Externo;Energía activa;;kWh;867
2021;8;342;Centros escolares;CEIP Patriarca Obispo Elio Garay;CALLE  LOPEZ DE HOYOS,  40  28006  MADRID;CHAMARTIN;5;EL VISO;51;442191,39;4476785,64;-3.6775271587200176;40.44124810405872;AMCEIPPOBISPOEGARAY_Electricidad_General;Externo;Energía Reactiva;;kvarh;3,1
2021;8;342;Centros escolares;CEIP Patriarca Obispo Elio Garay;CALLE  LOPEZ DE HOYOS,  40  28006  MADRID;CHAMARTIN;5;EL VISO;51;442191,39;4476785,64;-3.6775271587200176;40.44124810405872;AMCEIPPOBISPOEGARAY_Gas_General;Externo;Gas;;kvarh;NO DATA
2021;8;209;Centros escolares;CEIP Pi i Margall;PLAZA DOS DE MAYO, 2 28004 MADRID;CENTRO;1;UNIVERSIDAD;15;440230,55;4475371,56;-3.7046107649803;40.4268327144929;CEIPPiiMargall_Electricidad;Externo;Energía activa;Activa Interruptor Gral - Bus;kWh;1226
2021;8;209;Centros escolares;CEIP Pi i Margall;PLAZA DOS DE MAYO, 2 28004 MADRID;CENTRO;1;UNIVERSIDAD;15;440230,55;4475371,56;-3.7046107649803;40.4268327144929;CEIPPiiMargall_Electricidad;Externo;Energía Reactiva;Reactiva tarifa 3.0A;kvarh;-1177,8
2021;8;209;Centros escolares;CEIP Pi i Margall;PLAZA DOS DE MAYO, 2 28004 MADRID;CENTRO;1;UNIVERSIDAD;15;440230,55;4475371,56;-3.7046107649803;40.4268327144929;CEIPPiiMargall_Gas;Externo;Gas;;kvarh;0
2021;8;304;Centros escolares;CEIP Pradolongo;CALLE PARQUE DE LA PALOMA, 9 28026 MADRID;USERA;12;ZOFIO;126;439235,73;4470063,37;-3.7158207588239685;40.379271000451105;AMCPPRADOLONGO_Electricidad_General;Externo;Energía activa;Activa Interruptor Gral;kWh;2149
2021;8;304;Centros escolares;CEIP Pradolongo;CALLE PARQUE DE LA PALOMA, 9 28026 MADRID;USERA;12;ZOFIO;126;439235,73;4470063,37;-3.7158207588239685;40.379271000451105;AMCPPRADOLONGO_Electricidad_General;Externo;Energía Reactiva;Reactiva tarifa 3.0A;kvarh;1,1
