num_expediente;fecha;hora;localizacion;numero;cod_distrito;distrito;tipo_accidente;estado_meteorológico;tipo_vehiculo;tipo_persona;rango_edad;sexo;cod_lesividad;lesividad;coordenada_x_utm;coordenada_y_utm;positiva_alcohol;positiva_droga
2024S016691;18/05/2024;15:25:00;PASEO. INFANTA ISABEL, 1;1;3;RETIRO;Colisión lateral;Despejado;Autobús;Conductor;De 50 a 54 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;441363;4473340;N;NULL
2024S016691;18/05/2024;15:25:00;PASEO. INFANTA ISABEL, 1;1;3;RETIRO;Colisión lateral;Despejado;Autobús;Pasajero;De 55 a 59 años;Hombre;14;Sin asistencia sanitaria;441363;4473340;N;NULL
2024S016691;18/05/2024;15:25:00;PASEO. INFANTA ISABEL, 1;1;3;RETIRO;Colisión lateral;Despejado;Turismo;Conductor;De 30 a 34 años;Mujer;14;Sin asistencia sanitaria;441363;4473340;N;NULL
2024S016691;18/05/2024;15:25:00;PASEO. INFANTA ISABEL, 1;1;3;RETIRO;Colisión lateral;Despejado;Turismo;Conductor;De 50 a 54 años;Hombre;14;Sin asistencia sanitaria;441363;4473340;N;NULL
2024S016691;18/05/2024;15:25:00;PASEO. INFANTA ISABEL, 1;1;3;RETIRO;Colisión lateral;Despejado;Turismo;Pasajero;De 25 a 29 años;Hombre;14;Sin asistencia sanitaria;441363;4473340;N;NULL
2024S016691;18/05/2024;15:25:00;PASEO. INFANTA ISABEL, 1;1;3;RETIRO;Colisión lateral;Despejado;Turismo;Pasajero;De 25 a 29 años;Mujer;14;Sin asistencia sanitaria;441363;4473340;N;NULL
2024S016691;18/05/2024;15:25:00;PASEO. INFANTA ISABEL, 1;1;3;RETIRO;Colisión lateral;Despejado;Turismo;Pasajero;De 35 a 39 años;Mujer;14;Sin asistencia sanitaria;441363;4473340;N;NULL
2024S016692;18/05/2024;16:15:00;CALL. RIOS ROSAS / CALL. BRAVO MURILLO;1;7;CHAMBERÍ;Colisión lateral;Despejado;Motocicleta > 125cc;Conductor;De 55 a 59 años;Hombre;14;Sin asistencia sanitaria;440289;4477066;N;NULL
2024S016692;18/05/2024;16:15:00;CALL. RIOS ROSAS / CALL. BRAVO MURILLO;1;7;CHAMBERÍ;Colisión lateral;Despejado;Motocicleta > 125cc;Pasajero;De 35 a 39 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;440289;4477066;N;NULL
2024S016692;18/05/2024;16:15:00;CALL. RIOS ROSAS / CALL. BRAVO MURILLO;1;7;CHAMBERÍ;Colisión lateral;Despejado;Turismo;Conductor;De 25 a 29 años;Hombre;14;Sin asistencia sanitaria;440289;4477066;N;NULL
2024S016692;18/05/2024;16:15:00;CALL. RIOS ROSAS / CALL. BRAVO MURILLO;1;7;CHAMBERÍ;Colisión lateral;Despejado;Turismo;Pasajero;De 25 a 29 años;Mujer;14;Sin asistencia sanitaria;440289;4477066;N;NULL
2024S016693;18/05/2024;17:05:00;CALL. ALEJANDRO SANCHEZ / IDB. MERCEDES ARTEAGA;39;11;CARABANCHEL;Colisión fronto-lateral;Despejado;Ciclomotor;Conductor;De 18 a 20 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;438601;4471329;N;NULL
2024S016693;18/05/2024;17:05:00;CALL. ALEJANDRO SANCHEZ / IDB. MERCEDES ARTEAGA;39;11;CARABANCHEL;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 25 a 29 años;Mujer;14;Sin asistencia sanitaria;438601;4471329;N;NULL
2024S016695;18/05/2024;18:00:00;CALL. BRAVO MURILLO / CALL. LOPE DE HARO;231;6;TETUÁN;Colisión fronto-lateral;Despejado;Ciclomotor;Conductor;De 18 a 20 años;Hombre;2;Ingreso inferior o igual a 24 horas;440520;4478781;N;NULL
2024S016695;18/05/2024;18:00:00;CALL. BRAVO MURILLO / CALL. LOPE DE HARO;231;6;TETUÁN;Colisión fronto-lateral;Despejado;Ciclomotor;Pasajero;De 18 a 20 años;Hombre;14;Sin asistencia sanitaria;440520;4478781;N;NULL
2024S016695;18/05/2024;18:00:00;CALL. BRAVO MURILLO / CALL. LOPE DE HARO;231;6;TETUÁN;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 45 a 49 años;Hombre;14;Sin asistencia sanitaria;440520;4478781;N;NULL
2024S016695;18/05/2024;18:00:00;CALL. BRAVO MURILLO / CALL. LOPE DE HARO;231;6;TETUÁN;Colisión fronto-lateral;Despejado;Turismo;Pasajero;De 40 a 44 años;Mujer;14;Sin asistencia sanitaria;440520;4478781;N;NULL
2024S016697;18/05/2024;15:05:00;PASEO. PRADO, 18;18;1;CENTRO;Vuelco;Despejado;Turismo;Conductor;De 45 a 49 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;441147;4473878;N;NULL
2024S016698;18/05/2024;15:00:00;CALL. ORENSE, 21;21;6;TETUÁN;Colisión lateral;Despejado;Furgoneta;Conductor;De 40 a 44 años;Hombre;NULL;NULL;441047;4477964;N;NULL
2024S016698;18/05/2024;15:00:00;CALL. ORENSE, 21;21;6;TETUÁN;Colisión lateral;Despejado;Motocicleta hasta 125cc;Conductor;De 21 a 24 años;Hombre;NULL;NULL;441047;4477964;N;NULL
2024S016699;18/05/2024;18:30:00;INTER. AEROPUERTO T-4, 0;0;21;BARAJAS;Solo salida de la vía;Despejado;Turismo;Conductor;De 21 a 24 años;Hombre;14;Sin asistencia sanitaria;449357;4482387;N;NULL
2024S016700;18/05/2024;15:00:00;CALL. FEDERICO MAYO, 17;17;10;LATINA;Colisión lateral;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;437240;4473234;N;NULL
2024S016700;18/05/2024;15:00:00;CALL. FEDERICO MAYO, 17;17;10;LATINA;Colisión lateral;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;437240;4473234;N;NULL
2024S016700;18/05/2024;15:00:00;CALL. FEDERICO MAYO, 17;17;10;LATINA;Colisión lateral;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;437240;4473234;N;NULL
2024S016701;18/05/2024;18:45:00;CALL. ROQUETAS DE MAR, 21;21;16;HORTALEZA;Otro;Despejado;Turismo;Conductor;De 18 a 20 años;Hombre;NULL;NULL;444086;4481409;N;NULL
2024S016703;18/05/2024;19:30:00;AVDA. NICETO ALCALA ZAMORA, 20;20;16;HORTALEZA;Alcance;Despejado;Turismo;Conductor;De 40 a 44 años;Hombre;NULL;NULL;445088;4482777;N;NULL
2024S016703;18/05/2024;19:30:00;AVDA. NICETO ALCALA ZAMORA, 20;20;16;HORTALEZA;Alcance;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;445088;4482777;N;NULL
2024S016703;18/05/2024;19:30:00;AVDA. NICETO ALCALA ZAMORA, 20;20;16;HORTALEZA;Alcance;Despejado;Turismo;Pasajero;De 30 a 34 años;Mujer;NULL;NULL;445088;4482777;N;NULL
2024S016704;17/05/2024;18:10:00;CALL. HERMANOS GARCIA NOBLEJAS / CALL. ALBASANZ;19;20;SAN BLAS-CANILLEJAS;Alcance;Despejado;Autobús;Conductor;De 35 a 39 años;Hombre;14;Sin asistencia sanitaria;446095;4476195;N;NULL
2024S016704;17/05/2024;18:10:00;CALL. HERMANOS GARCIA NOBLEJAS / CALL. ALBASANZ;19;20;SAN BLAS-CANILLEJAS;Alcance;Despejado;Motocicleta hasta 125cc;Conductor;De 30 a 34 años;Hombre;14;Sin asistencia sanitaria;446095;4476195;N;NULL
2024S016705;18/05/2024;19:00:00;CALL. CONDE DE PEÑALVER / CALL. JOSE ORTEGA Y GASSET;52;4;SALAMANCA;Colisión lateral;Despejado;Turismo;Conductor;De 40 a 44 años;Mujer;NULL;NULL;442726;4475693;N;NULL
2024S016705;18/05/2024;19:00:00;CALL. CONDE DE PEÑALVER / CALL. JOSE ORTEGA Y GASSET;52;4;SALAMANCA;Colisión lateral;Despejado;Turismo;Conductor;De 60 a 64 años;Hombre;NULL;NULL;442726;4475693;N;NULL
2024S016705;18/05/2024;19:00:00;CALL. CONDE DE PEÑALVER / CALL. JOSE ORTEGA Y GASSET;52;4;SALAMANCA;Colisión lateral;Despejado;Turismo;Pasajero;Menor de 5 años;Mujer;NULL;NULL;442726;4475693;N;NULL
2024S016706;18/05/2024;19:45:00;PASEO. SANTA MARIA DE LA CABEZA, 85;85;2;ARGANZUELA;Alcance;Despejado;Motocicleta hasta 125cc;Conductor;De 30 a 34 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;440334;4472018;N;NULL
2024S016706;18/05/2024;19:45:00;PASEO. SANTA MARIA DE LA CABEZA, 85;85;2;ARGANZUELA;Alcance;Despejado;Turismo;Conductor;De 50 a 54 años;Hombre;14;Sin asistencia sanitaria;440334;4472018;N;NULL
2024S016706;18/05/2024;19:45:00;PASEO. SANTA MARIA DE LA CABEZA, 85;85;2;ARGANZUELA;Alcance;Despejado;Turismo;Pasajero;De 50 a 54 años;Mujer;14;Sin asistencia sanitaria;440334;4472018;N;NULL
2024S016707;18/05/2024;20:00:00;CALL. MARCELO USERA, 26;26;12;USERA;Choque contra obstáculo fijo;Despejado;Autobús;Conductor;De 25 a 29 años;Hombre;14;Sin asistencia sanitaria;440472;4470941;N;NULL
2024S016707;18/05/2024;20:00:00;CALL. MARCELO USERA, 26;26;12;USERA;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;De 40 a 44 años;Hombre;14;Sin asistencia sanitaria;440472;4470941;N;NULL
2024S016708;18/05/2024;19:57:00;CALL. IBIZA / CALL. LOPE DE RUEDA;9;3;RETIRO;Atropello a persona;Despejado;Turismo;Conductor;De 50 a 54 años;Hombre;14;Sin asistencia sanitaria;442505;4474422;N;NULL
2024S016708;18/05/2024;19:57:00;CALL. IBIZA / CALL. LOPE DE RUEDA;9;3;RETIRO;Atropello a persona;Despejado;Turismo;Peatón;De 25 a 29 años;Hombre;2;Ingreso inferior o igual a 24 horas;442505;4474422;N;NULL
2024S016710;18/05/2024;21:00:00;AVDA. BETANZOS / CALL. CHANTADA;17;8;FUENCARRAL-EL PARDO;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 30 a 34 años;Hombre;NULL;NULL;439633;4480519;S;NULL
2024S016710;18/05/2024;21:00:00;AVDA. BETANZOS / CALL. CHANTADA;17;8;FUENCARRAL-EL PARDO;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 35 a 39 años;Hombre;NULL;NULL;439633;4480519;N;NULL
2024S016711;18/05/2024;16:40:00;AVDA. MAYORAZGO / CALL. SIERRA DE LA DEMANDA;18;18;VILLA DE VALLECAS;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 30 a 34 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;446254;4469059;N;NULL
2024S016711;18/05/2024;16:40:00;AVDA. MAYORAZGO / CALL. SIERRA DE LA DEMANDA;18;18;VILLA DE VALLECAS;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 40 a 44 años;Hombre;14;Sin asistencia sanitaria;446254;4469059;N;NULL
2024S016711;18/05/2024;16:40:00;AVDA. MAYORAZGO / CALL. SIERRA DE LA DEMANDA;18;18;VILLA DE VALLECAS;Colisión fronto-lateral;Despejado;Turismo;Pasajero;De 21 a 24 años;Mujer;14;Sin asistencia sanitaria;446254;4469059;N;NULL
2024S016711;18/05/2024;16:40:00;AVDA. MAYORAZGO / CALL. SIERRA DE LA DEMANDA;18;18;VILLA DE VALLECAS;Colisión fronto-lateral;Despejado;Turismo;Pasajero;De 6 a 9 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;446254;4469059;N;NULL
2024S016712;18/05/2024;21:30:00;PLAZA. TORCUATO FERNANDEZ MIRANDA / CALL. COSTA BRAVA;0;8;FUENCARRAL-EL PARDO;Colisión fronto-lateral;NULL;Turismo;Conductor;De 45 a 49 años;Hombre;NULL;NULL;439056;4483031;N;NULL
2024S016712;18/05/2024;21:30:00;PLAZA. TORCUATO FERNANDEZ MIRANDA / CALL. COSTA BRAVA;0;8;FUENCARRAL-EL PARDO;Colisión fronto-lateral;NULL;Turismo;Conductor;De 65 a 69 años;Hombre;NULL;NULL;439056;4483031;N;NULL
2024S016713;18/05/2024;21:45:00;CALL. VALLE DE TOBALINA / AVDA. REAL DE PINTO;2;17;VILLAVERDE;Caída;Despejado;Ciclomotor;Conductor;De 18 a 20 años;Hombre;5;Asistencia sanitaria ambulatoria con posterioridad;439343;4464793;N;NULL
2024S016716;18/05/2024;23:30:00;CALL. CONCEPCION JERONIMA, 2;2;1;CENTRO;Alcance;Despejado;Motocicleta hasta 125cc;Conductor;De 30 a 34 años;Hombre;NULL;NULL;440258;4473966;N;NULL
2024S016716;18/05/2024;23:30:00;CALL. CONCEPCION JERONIMA, 2;2;1;CENTRO;Alcance;Despejado;Turismo;Conductor;De 50 a 54 años;Mujer;NULL;NULL;440258;4473966;N;NULL
2024S016717;18/05/2024;23:33:00;AVDA. POBLADOS / CALL. VALMOJADO;4;10;LATINA;Colisión lateral;Despejado;Turismo;Conductor;De 35 a 39 años;Hombre;NULL;NULL;435357;4470828;N;NULL
2024S016717;18/05/2024;23:33:00;AVDA. POBLADOS / CALL. VALMOJADO;4;10;LATINA;Colisión lateral;Despejado;Turismo;Conductor;De 40 a 44 años;Hombre;NULL;NULL;435357;4470828;S;NULL
2024S016717;18/05/2024;23:33:00;AVDA. POBLADOS / CALL. VALMOJADO;4;10;LATINA;Colisión lateral;Despejado;Turismo;Pasajero;De 25 a 29 años;Mujer;NULL;NULL;435357;4470828;N;NULL
2024S016717;18/05/2024;23:33:00;AVDA. POBLADOS / CALL. VALMOJADO;4;10;LATINA;Colisión lateral;Despejado;Turismo;Pasajero;De 40 a 44 años;Hombre;NULL;NULL;435357;4470828;N;NULL
2024S016717;18/05/2024;23:33:00;AVDA. POBLADOS / CALL. VALMOJADO;4;10;LATINA;Colisión lateral;Despejado;Turismo;Pasajero;De 40 a 44 años;Mujer;NULL;NULL;435357;4470828;N;NULL
2024S016717;18/05/2024;23:33:00;AVDA. POBLADOS / CALL. VALMOJADO;4;10;LATINA;Colisión lateral;Despejado;Turismo;Pasajero;De 50 a 54 años;Mujer;NULL;NULL;435357;4470828;N;NULL
2024S016721;19/05/2024;1:20:00;CALL. MARIA DE MOLINA, 21;21;5;CHAMARTÍN;Colisión lateral;Despejado;Ciclomotor;Conductor;De 25 a 29 años;Hombre;14;Sin asistencia sanitaria;441938;4476573;S;NULL
2024S016721;19/05/2024;1:20:00;CALL. MARIA DE MOLINA, 21;21;5;CHAMARTÍN;Colisión lateral;Despejado;Turismo;Conductor;De 30 a 34 años;Hombre;14;Sin asistencia sanitaria;441938;4476573;N;NULL
2024S016721;19/05/2024;1:20:00;CALL. MARIA DE MOLINA, 21;21;5;CHAMARTÍN;Colisión lateral;Despejado;Turismo;Pasajero;De 30 a 34 años;Mujer;14;Sin asistencia sanitaria;441938;4476573;N;NULL
2024S016722;19/05/2024;0:35:00;CALL. CABELLERA DE BERENICE, 63;63;9;MONCLOA-ARAVACA;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;De 30 a 34 años;Mujer;NULL;NULL;432692;4480033;N;NULL
2024S016722;19/05/2024;0:35:00;CALL. CABELLERA DE BERENICE, 63;63;9;MONCLOA-ARAVACA;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;432692;4480033;N;NULL
2024S016723;19/05/2024;1:15:00;CALL. VILLALONSO / AVDA. REAL DE PINTO;3;17;VILLAVERDE;Choque contra obstáculo fijo;Despejado;Furgoneta;Conductor;De 45 a 49 años;Hombre;NULL;NULL;440025;4466789;S;NULL
2024S016728;19/05/2024;1:25:00;AVDA. ILUSTRACION / PLAZA. JOSE MOÑINO CONDE DE FLORIDA BLANCA;0;8;FUENCARRAL-EL PARDO;Alcance;NULL;Turismo;Conductor;De 21 a 24 años;Hombre;NULL;NULL;440728;4481719;N;NULL
2024S016728;19/05/2024;1:25:00;AVDA. ILUSTRACION / PLAZA. JOSE MOÑINO CONDE DE FLORIDA BLANCA;0;8;FUENCARRAL-EL PARDO;Alcance;NULL;Turismo;Conductor;De 40 a 44 años;Hombre;NULL;NULL;440728;4481719;N;NULL
2024S016728;19/05/2024;1:25:00;AVDA. ILUSTRACION / PLAZA. JOSE MOÑINO CONDE DE FLORIDA BLANCA;0;8;FUENCARRAL-EL PARDO;Alcance;NULL;Turismo;Conductor;De 60 a 64 años;Mujer;NULL;NULL;440728;4481719;N;NULL
2024S016728;19/05/2024;1:25:00;AVDA. ILUSTRACION / PLAZA. JOSE MOÑINO CONDE DE FLORIDA BLANCA;0;8;FUENCARRAL-EL PARDO;Alcance;NULL;Turismo;Pasajero;De 25 a 29 años;Hombre;NULL;NULL;440728;4481719;N;NULL
2024S016731;19/05/2024;2:30:00;CALL. ALFONSO XII / CALL. FELIPE IV;26;3;RETIRO;Colisión lateral;Despejado;Bicicleta;Conductor;De 25 a 29 años;Hombre;NULL;NULL;441542;4474105;N;NULL
2024S016731;19/05/2024;2:30:00;CALL. ALFONSO XII / CALL. FELIPE IV;26;3;RETIRO;Colisión lateral;Despejado;Bicicleta;Pasajero;De 21 a 24 años;Mujer;NULL;NULL;441542;4474105;N;NULL
2024S016731;19/05/2024;2:30:00;CALL. ALFONSO XII / CALL. FELIPE IV;26;3;RETIRO;Colisión lateral;Despejado;Turismo;Conductor;De 25 a 29 años;Hombre;NULL;NULL;441542;4474105;N;NULL
2024S016734;19/05/2024;2:46:00;CALL. NARVAEZ / CALL. ALCALDE SAINZ DE BARANDA;76;3;RETIRO;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 45 a 49 años;Mujer;NULL;NULL;442611;4474266;N;NULL
2024S016734;19/05/2024;2:46:00;CALL. NARVAEZ / CALL. ALCALDE SAINZ DE BARANDA;76;3;RETIRO;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 55 a 59 años;Hombre;NULL;NULL;442611;4474266;S;NULL
2024S016734;19/05/2024;2:46:00;CALL. NARVAEZ / CALL. ALCALDE SAINZ DE BARANDA;76;3;RETIRO;Colisión fronto-lateral;Despejado;Turismo;Pasajero;De 25 a 29 años;Mujer;NULL;NULL;442611;4474266;N;NULL
2024S016736;19/05/2024;2:00:00;CALL. MANUEL POMBO ANGULO, 20;20;16;HORTALEZA;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;444541;4484253;N;NULL
2024S016736;19/05/2024;2:00:00;CALL. MANUEL POMBO ANGULO, 20;20;16;HORTALEZA;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;444541;4484253;N;NULL
2024S016737;19/05/2024;0:15:00;PLAZA. SAN JUAN DE LA CRUZ, 3;3;7;CHAMBERÍ;Colisión frontal;Despejado;Turismo;Conductor;De 40 a 44 años;Mujer;NULL;NULL;441102;4476948;N;NULL
2024S016737;19/05/2024;0:15:00;PLAZA. SAN JUAN DE LA CRUZ, 3;3;7;CHAMBERÍ;Colisión frontal;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;441102;4476948;N;NULL
2024S016738;18/05/2024;22:30:00;CALL. MESENA / CALL. MANUEL URIBE;97;15;CIUDAD LINEAL;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 25 a 29 años;Hombre;14;Sin asistencia sanitaria;443819;4479547;N;NULL
2024S016738;18/05/2024;22:30:00;CALL. MESENA / CALL. MANUEL URIBE;97;15;CIUDAD LINEAL;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 40 a 44 años;Hombre;14;Sin asistencia sanitaria;443819;4479547;N;NULL
2024S016738;18/05/2024;22:30:00;CALL. MESENA / CALL. MANUEL URIBE;97;15;CIUDAD LINEAL;Colisión fronto-lateral;Despejado;Turismo;Pasajero;De 21 a 24 años;Hombre;14;Sin asistencia sanitaria;443819;4479547;N;NULL
2024S016738;18/05/2024;22:30:00;CALL. MESENA / CALL. MANUEL URIBE;97;15;CIUDAD LINEAL;Colisión fronto-lateral;Despejado;Turismo;Pasajero;De 21 a 24 años;Hombre;14;Sin asistencia sanitaria;443819;4479547;N;NULL
2024S016739;19/05/2024;3:35:00;CALL. ALBERTO AGUILERA, 8;8;7;CHAMBERÍ;Caída;Despejado;Motocicleta hasta 125cc;Conductor;De 30 a 34 años;Hombre;3;Ingreso superior a 24 horas;440007;4475706;N;NULL
2024S016743;18/05/2024;3:00:00;PASEO. TIERRA DE MELIDE / CALL. VALCARLOS;3;8;FUENCARRAL-EL PARDO;Colisión múltiple;Despejado;Turismo;Conductor;De 21 a 24 años;Hombre;NULL;NULL;443846;4484190;N;NULL
2024S016743;18/05/2024;3:00:00;PASEO. TIERRA DE MELIDE / CALL. VALCARLOS;3;8;FUENCARRAL-EL PARDO;Colisión múltiple;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;443846;4484190;N;NULL
2024S016743;18/05/2024;3:00:00;PASEO. TIERRA DE MELIDE / CALL. VALCARLOS;3;8;FUENCARRAL-EL PARDO;Colisión múltiple;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;443846;4484190;N;NULL
2024S016745;19/05/2024;5:00:00;AVDA. OPORTO, 6;6;11;CARABANCHEL;Caída;Despejado;VMU eléctrico;Conductor;De 25 a 29 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;438944;4470758;N;NULL
2024S016747;19/05/2024;6:00:00;CALL. VILLAMANIN, 31;31;10;LATINA;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;De 30 a 34 años;Hombre;NULL;NULL;436161;4473244;S;NULL
2024S016747;19/05/2024;6:00:00;CALL. VILLAMANIN, 31;31;10;LATINA;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;436161;4473244;N;NULL
2024S016756;19/05/2024;7:05:00;AUTOV. M-30, 16NC02;16NC02;2;ARGANZUELA;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;De 30 a 34 años;Mujer;NULL;NULL;438920;4472421;N;NULL
2024S016757;19/05/2024;8:30:00;AVDA. JOAQUIN GARRIGUES WALKER / CALL. CABO MACHICHACO;3;13;PUENTE DE VALLECAS;Colisión lateral;Despejado;Camión rígido;Conductor;De 70 a 74 años;Hombre;14;Sin asistencia sanitaria;443768;4469159;N;NULL
2024S016757;19/05/2024;8:30:00;AVDA. JOAQUIN GARRIGUES WALKER / CALL. CABO MACHICHACO;3;13;PUENTE DE VALLECAS;Colisión lateral;Despejado;Furgoneta;Conductor;Desconocido;Desconocido;NULL;NULL;443768;4469159;N;NULL
2024S016758;19/05/2024;8:10:00;CALL. MARIA TUDOR, 16;16;16;HORTALEZA;Choque contra obstáculo fijo;NULL;Turismo;Conductor;De 21 a 24 años;Hombre;NULL;NULL;444150;4482992;S;NULL
2024S016759;19/05/2024;8:30:00;PASEO. MARCELINO CAMACHO / AVDA. PLAZA DE TOROS;4;11;CARABANCHEL;Colisión lateral;Despejado;Turismo;Conductor;De 18 a 20 años;Hombre;NULL;NULL;437204;4470807;N;NULL
2024S016759;19/05/2024;8:30:00;PASEO. MARCELINO CAMACHO / AVDA. PLAZA DE TOROS;4;11;CARABANCHEL;Colisión lateral;Despejado;Turismo;Conductor;De 21 a 24 años;Hombre;NULL;NULL;437204;4470807;N;NULL
2024S016760;19/05/2024;8:05:00;CALL. SAN NORBERTO / AVDA. REAL DE PINTO;1;17;VILLAVERDE;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;439924;4465723;N;NULL
2024S016761;18/05/2024;12:30:00;AVDA. HISPANIDAD, 13;13;21;BARAJAS;Alcance;Despejado;Turismo;Conductor;De 50 a 54 años;Mujer;NULL;NULL;450315;4478425;N;NULL
2024S016761;18/05/2024;12:30:00;AVDA. HISPANIDAD, 13;13;21;BARAJAS;Alcance;Despejado;Turismo;Conductor;Más de 74 años;Hombre;NULL;NULL;450315;4478425;N;NULL
2024S016761;18/05/2024;12:30:00;AVDA. HISPANIDAD, 13;13;21;BARAJAS;Alcance;Despejado;Turismo;Pasajero;De 55 a 59 años;Mujer;NULL;NULL;450315;4478425;N;NULL
2024S016765;19/05/2024;9:30:00;AUTOV. M-30, 18RH07;18RH07;9;MONCLOA-ARAVACA;Caída;Despejado;Motocicleta > 125cc;Conductor;De 25 a 29 años;Hombre;3;Ingreso superior a 24 horas;438571;4474328;N;NULL
2024S016766;19/05/2024;7:25:00;CALL. NUESTRA SEÑORA DEL PERPETUO SOCORRO / CALL. EL PINGARRON;7;13;PUENTE DE VALLECAS;Colisión fronto-lateral;Despejado;Sin especificar;Conductor;De 30 a 34 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;443768;4471605;N;NULL
2024S016766;19/05/2024;7:25:00;CALL. NUESTRA SEÑORA DEL PERPETUO SOCORRO / CALL. EL PINGARRON;7;13;PUENTE DE VALLECAS;Colisión fronto-lateral;Despejado;Sin especificar;Pasajero;De 40 a 44 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;443768;4471605;N;NULL
2024S016766;19/05/2024;7:25:00;CALL. NUESTRA SEÑORA DEL PERPETUO SOCORRO / CALL. EL PINGARRON;7;13;PUENTE DE VALLECAS;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 50 a 54 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;443768;4471605;N;NULL
2024S016766;19/05/2024;7:25:00;CALL. NUESTRA SEÑORA DEL PERPETUO SOCORRO / CALL. EL PINGARRON;7;13;PUENTE DE VALLECAS;Colisión fronto-lateral;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;443768;4471605;N;NULL
2024S016766;19/05/2024;7:25:00;CALL. NUESTRA SEÑORA DEL PERPETUO SOCORRO / CALL. EL PINGARRON;7;13;PUENTE DE VALLECAS;Colisión fronto-lateral;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;443768;4471605;N;NULL
2024S016766;19/05/2024;7:25:00;CALL. NUESTRA SEÑORA DEL PERPETUO SOCORRO / CALL. EL PINGARRON;7;13;PUENTE DE VALLECAS;Colisión fronto-lateral;Despejado;Turismo;Pasajero;De 30 a 34 años;Hombre;14;Sin asistencia sanitaria;443768;4471605;N;NULL
2024S016769;19/05/2024;8:37:00;CMNO. PERALES / CALL. FITERO;17;12;USERA;Choque contra obstáculo fijo;Despejado;Bicicleta;Conductor;De 60 a 64 años;Hombre;1;Atención en urgencias sin posterior ingreso;441713;4469285;N;NULL
2024S016770;18/05/2024;14:20:00;CALL. CUEVAS DEL ALMANZORA, 58;58;16;HORTALEZA;Colisión lateral;Despejado;Turismo;Conductor;De 60 a 64 años;Mujer;NULL;NULL;444303;4481147;N;NULL
2024S016770;18/05/2024;14:20:00;CALL. CUEVAS DEL ALMANZORA, 58;58;16;HORTALEZA;Colisión lateral;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;444303;4481147;N;NULL
2024S016773;19/05/2024;10:20:00;AUTOV. A-2 / AUTOV. M-30;+01300E;21;BARAJAS;Colisión múltiple;NULL;Turismo;Conductor;De 25 a 29 años;Mujer;NULL;NULL;444217;4477431;N;NULL
2024S016773;19/05/2024;10:20:00;AUTOV. A-2 / AUTOV. M-30;+01300E;21;BARAJAS;Colisión múltiple;NULL;Turismo;Conductor;De 25 a 29 años;Mujer;NULL;NULL;444217;4477431;N;NULL
2024S016773;19/05/2024;10:20:00;AUTOV. A-2 / AUTOV. M-30;+01300E;21;BARAJAS;Colisión múltiple;NULL;Turismo;Conductor;De 55 a 59 años;Hombre;NULL;NULL;444217;4477431;N;NULL
