num_expediente,fecha,hora,timestamp,localizacion,numero,cod_distrito,distrito,tipo_accidente,estado_meteorológico,tipo_vehiculo,tipo_persona,rango_edad,sexo,cod_lesividad,lesividad,coordenada_x_utm,coordenada_y_utm,coordenadas,positiva_alcohol,positiva_droga
2024S015362,03/05/2024,17:55:00,2024-05-03T17:55:00Z,"CALL. LOS URQUIZA, 2",2,15,CIUDAD LINEAL,Colisión lateral,Despejado,Furgoneta,Conductor,De 25 a 29 años,Hombre,77,Se desconoce,445189.673,4476109.262,"445189.673, 4476109.262",0,0
2024S015364,03/05/2024,19:50:00,2024-05-03T19:50:00Z,"AVDA. GENERAL, 29",29,21,BARAJAS,Alcance,Se desconoce,Turismo,Conductor,De 45 a 49 años,Hombre,77,Se desconoce,450921.364,4480327.941,"450921.364, 4480327.941",0,0
2024S015364,03/05/2024,19:50:00,2024-05-03T19:50:00Z,"AVDA. GENERAL, 29",29,21,BARAJAS,Alcance,Se desconoce,Turismo,Conductor,De 45 a 49 años,Mujer,77,Se desconoce,450921.364,4480327.941,"450921.364, 4480327.941",0,0
2024S015365,03/05/2024,19:45:00,2024-05-03T19:45:00Z,CALL. SAN TELESFORO / CALL. GANDHI,2,15,CIUDAD LINEAL,Colisión lateral,Despejado,Turismo,Conductor,De 21 a 24 años,Mujer,77,Se desconoce,445977.793,4475025.382,"445977.793, 4475025.382",0,0
2024S015365,03/05/2024,19:45:00,2024-05-03T19:45:00Z,CALL. SAN TELESFORO / CALL. GANDHI,2,15,CIUDAD LINEAL,Colisión lateral,Despejado,Turismo,Conductor,De 35 a 39 años,Hombre,77,Se desconoce,445977.793,4475025.382,"445977.793, 4475025.382",0,0
2024S015366,03/05/2024,19:25:00,2024-05-03T19:25:00Z,CALL. VIRGEN DE LOS DESAMPARADOS / CALL. ALCOCER,1,17,VILLAVERDE,Colisión fronto-lateral,Se desconoce,Turismo,Conductor,De 45 a 49 años,Hombre,77,Se desconoce,440705.703,4466813.602,"440705.703, 4466813.602",0,0
2024S015366,03/05/2024,19:25:00,2024-05-03T19:25:00Z,CALL. VIRGEN DE LOS DESAMPARADOS / CALL. ALCOCER,1,17,VILLAVERDE,Colisión fronto-lateral,Se desconoce,Turismo,Conductor,De 50 a 54 años,Hombre,77,Se desconoce,440705.703,4466813.602,"440705.703, 4466813.602",0,0
2024S015367,03/05/2024,19:30:00,2024-05-03T19:30:00Z,"CALL. NUÑEZ DE BALBOA, 39",39,4,SALAMANCA,Choque contra obstáculo fijo,Despejado,Furgoneta,Conductor,De 45 a 49 años,Hombre,14,Sin asistencia sanitaria,442038.498,4475299.183,"442038.498, 4475299.183",0,0
2024S015367,03/05/2024,19:30:00,2024-05-03T19:30:00Z,"CALL. NUÑEZ DE BALBOA, 39",39,4,SALAMANCA,Choque contra obstáculo fijo,Despejado,Turismo,Conductor,De 45 a 49 años,Mujer,77,Se desconoce,442038.498,4475299.183,"442038.498, 4475299.183",0,0
2024S015369,03/05/2024,19:07:00,2024-05-03T19:07:00Z,"CALL. SAN ERASMO, 15",15,17,VILLAVERDE,Choque contra obstáculo fijo,Despejado,Turismo,Conductor,De 21 a 24 años,Hombre,14,Sin asistencia sanitaria,440007.952,4465160.6,"440007.952, 4465160.6",0,0
2024S015369,03/05/2024,19:07:00,2024-05-03T19:07:00Z,"CALL. SAN ERASMO, 15",15,17,VILLAVERDE,Choque contra obstáculo fijo,Despejado,Turismo,Pasajero,De 21 a 24 años,Hombre,14,Sin asistencia sanitaria,440007.952,4465160.6,"440007.952, 4465160.6",0,0
2024S015369,03/05/2024,19:07:00,2024-05-03T19:07:00Z,"CALL. SAN ERASMO, 15",15,17,VILLAVERDE,Choque contra obstáculo fijo,Despejado,Turismo,Pasajero,De 25 a 29 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,440007.952,4465160.6,"440007.952, 4465160.6",0,0
2024S015370,03/05/2024,20:05:00,2024-05-03T20:05:00Z,CALL. ALCALA / CALL. JOSEFA VALCARCEL,158,20,SAN BLAS-CANILLEJAS,Colisión fronto-lateral,Despejado,Motocicleta hasta 125cc,Conductor,De 30 a 34 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,448341.594,4477816.078,"448341.594, 4477816.078",0,0
2024S015370,03/05/2024,20:05:00,2024-05-03T20:05:00Z,CALL. ALCALA / CALL. JOSEFA VALCARCEL,158,20,SAN BLAS-CANILLEJAS,Colisión fronto-lateral,Despejado,Turismo,Conductor,De 25 a 29 años,Hombre,14,Sin asistencia sanitaria,448341.594,4477816.078,"448341.594, 4477816.078",0,0
2024S015370,03/05/2024,20:05:00,2024-05-03T20:05:00Z,CALL. ALCALA / CALL. JOSEFA VALCARCEL,158,20,SAN BLAS-CANILLEJAS,Colisión fronto-lateral,Despejado,Turismo,Pasajero,De 30 a 34 años,Mujer,14,Sin asistencia sanitaria,448341.594,4477816.078,"448341.594, 4477816.078",0,0
2024S015372,03/05/2024,20:22:00,2024-05-03T20:22:00Z,CALL. CANDIDO MATEOS / CALL. LA CABRERA,1,8,FUENCARRAL-EL PARDO,Colisión fronto-lateral,Despejado,Turismo,Conductor,De 45 a 49 años,Mujer,14,Sin asistencia sanitaria,439125.734,4480395.811,"439125.734, 4480395.811",0,0
2024S015372,03/05/2024,20:22:00,2024-05-03T20:22:00Z,CALL. CANDIDO MATEOS / CALL. LA CABRERA,1,8,FUENCARRAL-EL PARDO,Colisión fronto-lateral,Despejado,VMU eléctrico,Conductor,De 21 a 24 años,Hombre,1,Atención en urgencias sin posterior ingreso,439125.734,4480395.811,"439125.734, 4480395.811",0,0
2024S015373,03/05/2024,21:30:00,2024-05-03T21:30:00Z,GTA. MALAGA / AVDA. CORDOBA,11,12,USERA,Colisión lateral,Despejado,Turismo,Conductor,De 30 a 34 años,Hombre,14,Sin asistencia sanitaria,440983.073,4469785.754,"440983.073, 4469785.754",0,0
2024S015373,03/05/2024,21:30:00,2024-05-03T21:30:00Z,GTA. MALAGA / AVDA. CORDOBA,11,12,USERA,Colisión lateral,Despejado,Turismo,Conductor,De 35 a 39 años,Mujer,14,Sin asistencia sanitaria,440983.073,4469785.754,"440983.073, 4469785.754",0,0
2024S015374,03/05/2024,21:30:00,2024-05-03T21:30:00Z,"AVDA. NICETO ALCALA ZAMORA, 3",3,16,HORTALEZA,Colisión fronto-lateral,Despejado,Turismo,Conductor,De 18 a 20 años,Mujer,14,Sin asistencia sanitaria,445148.329,4481835.416,"445148.329, 4481835.416",0,0
2024S015374,03/05/2024,21:30:00,2024-05-03T21:30:00Z,"AVDA. NICETO ALCALA ZAMORA, 3",3,16,HORTALEZA,Colisión fronto-lateral,Despejado,Turismo,Conductor,De 45 a 49 años,Hombre,14,Sin asistencia sanitaria,445148.329,4481835.416,"445148.329, 4481835.416",0,0
2024S015374,03/05/2024,21:30:00,2024-05-03T21:30:00Z,"AVDA. NICETO ALCALA ZAMORA, 3",3,16,HORTALEZA,Colisión fronto-lateral,Despejado,Turismo,Pasajero,Menor de 5 años,Hombre,14,Sin asistencia sanitaria,445148.329,4481835.416,"445148.329, 4481835.416",0,0
2024S015376,03/05/2024,21:35:00,2024-05-03T21:35:00Z,CALL. PUERTO DE GALAPAGAR / CALL. PICO CHILEGUA,1,18,VILLA DE VALLECAS,Colisión fronto-lateral,Despejado,Motocicleta hasta 125cc,Conductor,De 40 a 44 años,Hombre,1,Atención en urgencias sin posterior ingreso,447498.671,4469341.346,"447498.671, 4469341.346",0,0
2024S015376,03/05/2024,21:35:00,2024-05-03T21:35:00Z,CALL. PUERTO DE GALAPAGAR / CALL. PICO CHILEGUA,1,18,VILLA DE VALLECAS,Colisión fronto-lateral,Despejado,Turismo,Conductor,De 25 a 29 años,Mujer,14,Sin asistencia sanitaria,447498.671,4469341.346,"447498.671, 4469341.346",0,0
2024S015379,03/05/2024,21:40:00,2024-05-03T21:40:00Z,"AVDA. RAFAELA YBARRA, 74",74,12,USERA,Alcance,Despejado,Todo terreno,Conductor,De 30 a 34 años,Hombre,14,Sin asistencia sanitaria,439525.2,4469242.812,"439525.2, 4469242.812",0,0
2024S015379,03/05/2024,21:40:00,2024-05-03T21:40:00Z,"AVDA. RAFAELA YBARRA, 74",74,12,USERA,Alcance,Despejado,Turismo,Conductor,De 65 a 69 años,Hombre,2,Ingreso inferior o igual a 24 horas,439525.2,4469242.812,"439525.2, 4469242.812",0,0
2024S015379,03/05/2024,21:40:00,2024-05-03T21:40:00Z,"AVDA. RAFAELA YBARRA, 74",74,12,USERA,Alcance,Despejado,Turismo,Pasajero,De 35 a 39 años,Hombre,14,Sin asistencia sanitaria,439525.2,4469242.812,"439525.2, 4469242.812",0,0
2024S015380,03/05/2024,21:15:00,2024-05-03T21:15:00Z,"PLAZA. ALSACIA, 1",1,20,SAN BLAS-CANILLEJAS,Atropello a persona,Despejado,Motocicleta hasta 125cc,Conductor,De 55 a 59 años,Hombre,14,Sin asistencia sanitaria,447061.813,4474363.113,"447061.813, 4474363.113",0,0
2024S015380,03/05/2024,21:15:00,2024-05-03T21:15:00Z,"PLAZA. ALSACIA, 1",1,20,SAN BLAS-CANILLEJAS,Atropello a persona,Despejado,Motocicleta hasta 125cc,Peatón,De 50 a 54 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,447061.813,4474363.113,"447061.813, 4474363.113",0,0
2024S015381,03/05/2024,23:45:00,2024-05-03T23:45:00Z,"PASEO. ERMITA DEL SANTO, 21",21,10,LATINA,Alcance,Despejado,Turismo,Conductor,De 35 a 39 años,Hombre,77,Se desconoce,438578.187,4473318.895,"438578.187, 4473318.895",0,0
2024S015381,03/05/2024,23:45:00,2024-05-03T23:45:00Z,"PASEO. ERMITA DEL SANTO, 21",21,10,LATINA,Alcance,Despejado,Turismo,Conductor,De 55 a 59 años,Hombre,77,Se desconoce,438578.187,4473318.895,"438578.187, 4473318.895",1,0
2024S015381,03/05/2024,23:45:00,2024-05-03T23:45:00Z,"PASEO. ERMITA DEL SANTO, 21",21,10,LATINA,Alcance,Despejado,Turismo,Pasajero,De 35 a 39 años,Hombre,77,Se desconoce,438578.187,4473318.895,"438578.187, 4473318.895",0,0
2024S015382,03/05/2024,22:00:00,2024-05-03T22:00:00Z,"AUTOV. M-30, 03XC90",03XC90,15,CIUDAD LINEAL,Alcance,Despejado,Turismo,Conductor,De 30 a 34 años,Mujer,77,Se desconoce,443805.542,4478029.81,"443805.542, 4478029.81",0,0
2024S015382,03/05/2024,22:00:00,2024-05-03T22:00:00Z,"AUTOV. M-30, 03XC90",03XC90,15,CIUDAD LINEAL,Alcance,Despejado,Turismo,Conductor,De 65 a 69 años,Hombre,77,Se desconoce,443805.542,4478029.81,"443805.542, 4478029.81",0,0
2024S015382,03/05/2024,22:00:00,2024-05-03T22:00:00Z,"AUTOV. M-30, 03XC90",03XC90,15,CIUDAD LINEAL,Alcance,Despejado,Turismo,Pasajero,De 30 a 34 años,Hombre,77,Se desconoce,443805.542,4478029.81,"443805.542, 4478029.81",0,0
2024S015382,03/05/2024,22:00:00,2024-05-03T22:00:00Z,"AUTOV. M-30, 03XC90",03XC90,15,CIUDAD LINEAL,Alcance,Despejado,Turismo,Pasajero,De 6 a 9 años,Mujer,77,Se desconoce,443805.542,4478029.81,"443805.542, 4478029.81",0,0
2024S015382,03/05/2024,22:00:00,2024-05-03T22:00:00Z,"AUTOV. M-30, 03XC90",03XC90,15,CIUDAD LINEAL,Alcance,Despejado,Turismo,Pasajero,Menor de 5 años,Mujer,77,Se desconoce,443805.542,4478029.81,"443805.542, 4478029.81",0,0
2024S015383,03/05/2024,23:45:00,2024-05-03T23:45:00Z,AVDA. POBLADOS / CALL. EUGENIA DE MONTIJO,80,11,CARABANCHEL,Choque contra obstáculo fijo,Despejado,Turismo,Conductor,De 35 a 39 años,Mujer,77,Se desconoce,436332.941,4469808.253,"436332.941, 4469808.253",0,0
2024S015383,03/05/2024,23:45:00,2024-05-03T23:45:00Z,AVDA. POBLADOS / CALL. EUGENIA DE MONTIJO,80,11,CARABANCHEL,Choque contra obstáculo fijo,Despejado,Turismo,Conductor,De 35 a 39 años,Mujer,77,Se desconoce,436332.941,4469808.253,"436332.941, 4469808.253",0,0
2024S015384,03/05/2024,23:40:00,2024-05-03T23:40:00Z,AVDA. PESETA / CALL. VIA LUSITANA,115,11,CARABANCHEL,Colisión fronto-lateral,Despejado,Autobús,Conductor,De 30 a 34 años,Hombre,14,Sin asistencia sanitaria,436848.985,4468376.458,"436848.985, 4468376.458",0,0
2024S015384,03/05/2024,23:40:00,2024-05-03T23:40:00Z,AVDA. PESETA / CALL. VIA LUSITANA,115,11,CARABANCHEL,Colisión fronto-lateral,Despejado,Autobús,Pasajero,De 21 a 24 años,Mujer,14,Sin asistencia sanitaria,436848.985,4468376.458,"436848.985, 4468376.458",0,0
2024S015384,03/05/2024,23:40:00,2024-05-03T23:40:00Z,AVDA. PESETA / CALL. VIA LUSITANA,115,11,CARABANCHEL,Colisión fronto-lateral,Despejado,Autobús,Pasajero,De 21 a 24 años,Mujer,14,Sin asistencia sanitaria,436848.985,4468376.458,"436848.985, 4468376.458",0,0
2024S015384,03/05/2024,23:40:00,2024-05-03T23:40:00Z,AVDA. PESETA / CALL. VIA LUSITANA,115,11,CARABANCHEL,Colisión fronto-lateral,Despejado,Autobús,Pasajero,De 55 a 59 años,Mujer,14,Sin asistencia sanitaria,436848.985,4468376.458,"436848.985, 4468376.458",0,0
2024S015384,03/05/2024,23:40:00,2024-05-03T23:40:00Z,AVDA. PESETA / CALL. VIA LUSITANA,115,11,CARABANCHEL,Colisión fronto-lateral,Despejado,Turismo,Conductor,De 21 a 24 años,Hombre,5,Asistencia sanitaria ambulatoria con posterioridad,436848.985,4468376.458,"436848.985, 4468376.458",0,0
2024S015384,03/05/2024,23:40:00,2024-05-03T23:40:00Z,AVDA. PESETA / CALL. VIA LUSITANA,115,11,CARABANCHEL,Colisión fronto-lateral,Despejado,Turismo,Pasajero,De 18 a 20 años,Mujer,2,Ingreso inferior o igual a 24 horas,436848.985,4468376.458,"436848.985, 4468376.458",0,0
2024S015385,03/05/2024,23:00:00,2024-05-03T23:00:00Z,"CALL. BRAVO MURILLO, 201",201,6,TETUÁN,Colisión frontal,Despejado,Bicicleta,Conductor,De 35 a 39 años,Hombre,14,Sin asistencia sanitaria,440413.737,4478505.228,"440413.737, 4478505.228",0,0
2024S015385,03/05/2024,23:00:00,2024-05-03T23:00:00Z,"CALL. BRAVO MURILLO, 201",201,6,TETUÁN,Colisión frontal,Despejado,Bicicleta,Conductor,De 35 a 39 años,Mujer,2,Ingreso inferior o igual a 24 horas,440413.737,4478505.228,"440413.737, 4478505.228",0,0
2024S015455,03/05/2024,21:00:00,2024-05-03T21:00:00Z,"CALL. DOCTOR ESQUERDO, 123",123,3,RETIRO,Colisión lateral,Despejado,Autobús,Conductor,De 50 a 54 años,Hombre,77,Se desconoce,443191.226,4473754.315,"443191.226, 4473754.315",0,0
2024S015455,03/05/2024,21:00:00,2024-05-03T21:00:00Z,"CALL. DOCTOR ESQUERDO, 123",123,3,RETIRO,Colisión lateral,Despejado,Turismo,Conductor,De 50 a 54 años,Mujer,77,Se desconoce,443191.226,4473754.315,"443191.226, 4473754.315",0,0
2024S015469,03/05/2024,19:07:00,2024-05-03T19:07:00Z,CALL. PRINCIPE DE VERGARA / CALL. FRANCISCO GIRALTE,118,5,CHAMARTÍN,Choque contra obstáculo fijo,Se desconoce,Camión rígido,Conductor,De 45 a 49 años,Hombre,77,Se desconoce,442445.784,4476903.004,"442445.784, 4476903.004",0,0
2024S015388,04/05/2024,0:10:00,2024-05-04T00:10:00Z,PASEO. INFANTA ISABEL / CALL. ALFONSO XII,11,3,RETIRO,Colisión fronto-lateral,Despejado,Turismo,Conductor,De 21 a 24 años,Mujer,77,Se desconoce,441525.735,4473191.633,"441525.735, 4473191.633",0,0
2024S015388,04/05/2024,0:10:00,2024-05-04T00:10:00Z,PASEO. INFANTA ISABEL / CALL. ALFONSO XII,11,3,RETIRO,Colisión fronto-lateral,Despejado,Turismo,Conductor,De 60 a 64 años,Hombre,77,Se desconoce,441525.735,4473191.633,"441525.735, 4473191.633",0,0
2024S015389,04/05/2024,1:00:00,2024-05-04T01:00:00Z,PLAZA. ASAMBLEA DE MADRID / AVDA. SAN DIEGO,0,13,PUENTE DE VALLECAS,Colisión fronto-lateral,Despejado,Turismo,Conductor,De 30 a 34 años,Hombre,14,Sin asistencia sanitaria,443661.116,4470402.12,"443661.116, 4470402.12",0,0
2024S015389,04/05/2024,1:00:00,2024-05-04T01:00:00Z,PLAZA. ASAMBLEA DE MADRID / AVDA. SAN DIEGO,0,13,PUENTE DE VALLECAS,Colisión fronto-lateral,Despejado,VMU eléctrico,Conductor,De 25 a 29 años,Hombre,1,Atención en urgencias sin posterior ingreso,443661.116,4470402.12,"443661.116, 4470402.12",1,0
2024S015389,04/05/2024,1:00:00,2024-05-04T01:00:00Z,PLAZA. ASAMBLEA DE MADRID / AVDA. SAN DIEGO,0,13,PUENTE DE VALLECAS,Colisión fronto-lateral,Despejado,VMU eléctrico,Pasajero,De 21 a 24 años,Mujer,1,Atención en urgencias sin posterior ingreso,443661.116,4470402.12,"443661.116, 4470402.12",0,0
2024S015391,04/05/2024,1:55:00,2024-05-04T01:55:00Z,"AVDA. POBLADOS, 39",39,10,LATINA,Choque contra obstáculo fijo,Despejado,Motocicleta hasta 125cc,Conductor,De 40 a 44 años,Hombre,1,Atención en urgencias sin posterior ingreso,435211.827,4470985.009,"435211.827, 4470985.009",1,0
2024S015400,04/05/2024,4:20:00,2024-05-04T04:20:00Z,"CALL. JOSE BERGAMIN, 66",66,14,MORATALAZ,Choque contra obstáculo fijo,Se desconoce,Turismo,Conductor,Desconocido,Desconocido,77,Se desconoce,446361.378,4473601.426,"446361.378, 4473601.426",0,0
2024S015400,04/05/2024,4:20:00,2024-05-04T04:20:00Z,"CALL. JOSE BERGAMIN, 66",66,14,MORATALAZ,Choque contra obstáculo fijo,Se desconoce,Turismo,Conductor,Desconocido,Desconocido,77,Se desconoce,446361.378,4473601.426,"446361.378, 4473601.426",0,0
2024S015402,04/05/2024,6:00:00,2024-05-04T06:00:00Z,"CALL. PARADOR DEL SOL, 9",9,11,CARABANCHEL,Choque contra obstáculo fijo,Despejado,Turismo,Conductor,De 35 a 39 años,Mujer,14,Sin asistencia sanitaria,439790.896,4471670.741,"439790.896, 4471670.741",1,0
2024S015406,04/05/2024,8:25:00,2024-05-04T08:25:00Z,"CTRA. BARRIO DE LA FORTUNA, 21",21,10,LATINA,Choque contra obstáculo fijo,Despejado,Turismo,Conductor,Más de 74 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,434353.656,4468572.848,"434353.656, 4468572.848",0,0
2024S015436,04/05/2024,9:05:00,2024-05-04T09:05:00Z,"CALL. CARLOS MARTIN ALVAREZ, 57",57,13,PUENTE DE VALLECAS,Atropello a persona,Despejado,Todo terreno,Conductor,De 50 a 54 años,Mujer,14,Sin asistencia sanitaria,443505.656,4470899.941,"443505.656, 4470899.941",0,0
2024S015436,04/05/2024,9:05:00,2024-05-04T09:05:00Z,"CALL. CARLOS MARTIN ALVAREZ, 57",57,13,PUENTE DE VALLECAS,Atropello a persona,Despejado,Todo terreno,Peatón,De 60 a 64 años,Hombre,5,Asistencia sanitaria ambulatoria con posterioridad,443505.656,4470899.941,"443505.656, 4470899.941",0,0
2024S015441,04/05/2024,10:20:00,2024-05-04T10:20:00Z,CALL. VILLASTAR / CALL. MONTERDE,1,17,VILLAVERDE,Otro,Se desconoce,Turismo,Conductor,De 35 a 39 años,Mujer,77,Se desconoce,439619.335,4466306.729,"439619.335, 4466306.729",0,0
2024S015441,04/05/2024,10:20:00,2024-05-04T10:20:00Z,CALL. VILLASTAR / CALL. MONTERDE,1,17,VILLAVERDE,Otro,Se desconoce,Turismo,Conductor,De 40 a 44 años,Hombre,77,Se desconoce,439619.335,4466306.729,"439619.335, 4466306.729",0,0
2024S015442,04/05/2024,11:35:00,2024-05-04T11:35:00Z,CALL. LA CANCION DEL OLVIDO / CALL. EL ASOMBRO DE DAMASCO,1,17,VILLAVERDE,Colisión fronto-lateral,Despejado,Turismo,Conductor,De 30 a 34 años,Hombre,77,Se desconoce,440547.557,4467609.737,"440547.557, 4467609.737",0,0
2024S015442,04/05/2024,11:35:00,2024-05-04T11:35:00Z,CALL. LA CANCION DEL OLVIDO / CALL. EL ASOMBRO DE DAMASCO,1,17,VILLAVERDE,Colisión fronto-lateral,Despejado,Turismo,Conductor,De 40 a 44 años,Mujer,77,Se desconoce,440547.557,4467609.737,"440547.557, 4467609.737",0,0
2024S015443,04/05/2024,11:24:00,2024-05-04T11:24:00Z,"PASEO. YESERIAS, 1",1,2,ARGANZUELA,Caída,Despejado,Autobús,Conductor,De 50 a 54 años,Hombre,14,Sin asistencia sanitaria,439462.456,4472462.1,"439462.456, 4472462.1",0,0
2024S015443,04/05/2024,11:24:00,2024-05-04T11:24:00Z,"PASEO. YESERIAS, 1",1,2,ARGANZUELA,Caída,Despejado,Autobús,Pasajero,De 70 a 74 años,Mujer,3,Ingreso superior a 24 horas,439462.456,4472462.1,"439462.456, 4472462.1",0,0
2024S015444,04/05/2024,12:20:00,2024-05-04T12:20:00Z,"CTRA. CIUDAD UNIVERSITARIA, 0",0,9,MONCLOA-ARAVACA,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 55 a 59 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,435665.462,4474542.733,"435665.462, 4474542.733",0,0
2024S015444,04/05/2024,12:20:00,2024-05-04T12:20:00Z,"CTRA. CIUDAD UNIVERSITARIA, 0",0,9,MONCLOA-ARAVACA,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 55 a 59 años,Hombre,2,Ingreso inferior o igual a 24 horas,435665.462,4474542.733,"435665.462, 4474542.733",0,0
2024S015445,04/05/2024,13:00:00,2024-05-04T13:00:00Z,"CALL. FRANCISCO SILVELA, 56",56,4,SALAMANCA,Colisión lateral,Se desconoce,Turismo,Conductor,De 30 a 34 años,Mujer,14,Sin asistencia sanitaria,442713.992,4476327.355,"442713.992, 4476327.355",0,0
2024S015445,04/05/2024,13:00:00,2024-05-04T13:00:00Z,"CALL. FRANCISCO SILVELA, 56",56,4,SALAMANCA,Colisión lateral,Se desconoce,Turismo,Conductor,De 65 a 69 años,Mujer,14,Sin asistencia sanitaria,442713.992,4476327.355,"442713.992, 4476327.355",0,0
2024S015445,04/05/2024,13:00:00,2024-05-04T13:00:00Z,"CALL. FRANCISCO SILVELA, 56",56,4,SALAMANCA,Colisión lateral,Se desconoce,Turismo,Pasajero,De 35 a 39 años,Hombre,14,Sin asistencia sanitaria,442713.992,4476327.355,"442713.992, 4476327.355",0,0
2024S015445,04/05/2024,13:00:00,2024-05-04T13:00:00Z,"CALL. FRANCISCO SILVELA, 56",56,4,SALAMANCA,Colisión lateral,Se desconoce,Turismo,Pasajero,De 70 a 74 años,Mujer,14,Sin asistencia sanitaria,442713.992,4476327.355,"442713.992, 4476327.355",0,0
2024S015446,04/05/2024,13:05:00,2024-05-04T13:05:00Z,"CTRA. PARQUE DE ATRACCIONES, 3",3,9,MONCLOA-ARAVACA,Alcance,Despejado,Motocicleta hasta 125cc,Conductor,De 45 a 49 años,Hombre,14,Sin asistencia sanitaria,436772.146,4473720.82,"436772.146, 4473720.82",0,0
2024S015446,04/05/2024,13:05:00,2024-05-04T13:05:00Z,"CTRA. PARQUE DE ATRACCIONES, 3",3,9,MONCLOA-ARAVACA,Alcance,Despejado,Turismo,Conductor,De 18 a 20 años,Mujer,14,Sin asistencia sanitaria,436772.146,4473720.82,"436772.146, 4473720.82",0,0
2024S015446,04/05/2024,13:05:00,2024-05-04T13:05:00Z,"CTRA. PARQUE DE ATRACCIONES, 3",3,9,MONCLOA-ARAVACA,Alcance,Despejado,Turismo,Conductor,De 40 a 44 años,Mujer,14,Sin asistencia sanitaria,436772.146,4473720.82,"436772.146, 4473720.82",0,0
2024S015446,04/05/2024,13:05:00,2024-05-04T13:05:00Z,"CTRA. PARQUE DE ATRACCIONES, 3",3,9,MONCLOA-ARAVACA,Alcance,Despejado,Turismo,Conductor,De 60 a 64 años,Hombre,14,Sin asistencia sanitaria,436772.146,4473720.82,"436772.146, 4473720.82",0,0
2024S015446,04/05/2024,13:05:00,2024-05-04T13:05:00Z,"CTRA. PARQUE DE ATRACCIONES, 3",3,9,MONCLOA-ARAVACA,Alcance,Despejado,Turismo,Pasajero,De 35 a 39 años,Mujer,14,Sin asistencia sanitaria,436772.146,4473720.82,"436772.146, 4473720.82",0,0
2024S015447,04/05/2024,14:00:00,2024-05-04T14:00:00Z,CALL. BENJAMIN PALENCIA / CALL. PIO FELIPE,9,13,PUENTE DE VALLECAS,Colisión lateral,Despejado,Turismo,Conductor,De 35 a 39 años,Hombre,14,Sin asistencia sanitaria,444680.005,4471857.533,"444680.005, 4471857.533",0,0
2024S015447,04/05/2024,14:00:00,2024-05-04T14:00:00Z,CALL. BENJAMIN PALENCIA / CALL. PIO FELIPE,9,13,PUENTE DE VALLECAS,Colisión lateral,Despejado,Turismo,Conductor,De 35 a 39 años,Mujer,14,Sin asistencia sanitaria,444680.005,4471857.533,"444680.005, 4471857.533",0,0
2024S015448,04/05/2024,13:30:00,2024-05-04T13:30:00Z,"CALL. RIBERA DE CURTIDORES, 21",21,1,CENTRO,Caída,Despejado,Bicicleta,Conductor,De 35 a 39 años,Mujer,7,Asistencia sanitaria sólo en el lugar del accidente,439983.874,4473328.659,"439983.874, 4473328.659",0,0
2024S015449,04/05/2024,13:55:00,2024-05-04T13:55:00Z,"AVDA. MARQUES DE CORBERA, 46",46,15,CIUDAD LINEAL,Alcance,Despejado,Turismo,Conductor,De 45 a 49 años,Hombre,77,Se desconoce,444722.133,4475229.896,"444722.133, 4475229.896",0,0
2024S015449,04/05/2024,13:55:00,2024-05-04T13:55:00Z,"AVDA. MARQUES DE CORBERA, 46",46,15,CIUDAD LINEAL,Alcance,Despejado,Turismo,Conductor,De 50 a 54 años,Mujer,77,Se desconoce,444722.133,4475229.896,"444722.133, 4475229.896",0,0
2024S015449,04/05/2024,13:55:00,2024-05-04T13:55:00Z,"AVDA. MARQUES DE CORBERA, 46",46,15,CIUDAD LINEAL,Alcance,Despejado,Turismo,Pasajero,De 50 a 54 años,Hombre,14,Sin asistencia sanitaria,444722.133,4475229.896,"444722.133, 4475229.896",0,0
2024S015449,04/05/2024,13:55:00,2024-05-04T13:55:00Z,"AVDA. MARQUES DE CORBERA, 46",46,15,CIUDAD LINEAL,Alcance,Despejado,Turismo,Pasajero,De 55 a 59 años,Mujer,14,Sin asistencia sanitaria,444722.133,4475229.896,"444722.133, 4475229.896",0,0
2024S015450,04/05/2024,14:00:00,2024-05-04T14:00:00Z,"PASEO. RECOLETOS, 15",15,1,CENTRO,Caída,Despejado,Motocicleta hasta 125cc,Conductor,De 30 a 34 años,Mujer,6,Asistencia sanitaria inmediata en centro de salud o mutua,441286.317,4474760.156,"441286.317, 4474760.156",0,0
2024S015451,04/05/2024,15:00:00,2024-05-04T15:00:00Z,"CALL. ZINIAS, 7",7,6,TETUÁN,Colisión lateral,Despejado,Turismo,Conductor,De 21 a 24 años,Mujer,77,Se desconoce,440304.514,4479095.801,"440304.514, 4479095.801",0,0
2024S015451,04/05/2024,15:00:00,2024-05-04T15:00:00Z,"CALL. ZINIAS, 7",7,6,TETUÁN,Colisión lateral,Despejado,Turismo,Conductor,Desconocido,Desconocido,77,Se desconoce,440304.514,4479095.801,"440304.514, 4479095.801",0,0
